9601499	21	1719	45099	4214	9082	16180	29294	68745	96519	25122	21660	80846
9603474	14	1647	44834	4294	9100	16503	28792	67230	97088	25102	21512	80410
9612513	16	1374	43479	3669	8224	14557	27279	66351	98143	24163	21225	79008
9599771	17	1820	45388	4415	9143	16575	29340	69227	96403	25048	21867	80986
9605134	18	1657	44582	4230	9297	15271	28149	68066	96788	25191	21553	80064
9599653	19	1694	45389	4403	9143	16695	29852	68728	95991	25461	21912	81061
9599894	11	1785	45320	4647	9598	16869	29291	68368	96220	25328	21830	80840
6707238	597668	1045590	158167	113780	174600	173582	151819	172602	310457	156291	100386	137858
2865858	1391905	2451924	294993	246520	388521	378542	312838	315283	612027	334776	204287	202526
2339625	1187415	2198027	623886	962952	1562784	246167	241970	180688	157837	89338	56575	152742
4546863	295697	741345	1690671	2217288	327175	26312	36245	28591	23477	14659	7528	44149
3303006	917014	828926	1237395	1376710	1656042	92809	169191	141889	133158	84276	29420	30168
3314170	589686	2111798	400218	888962	326504	159741	142233	113961	89266	75615	89962	1697884
3557925	1064238	1108684	739608	1534345	399843	271414	228815	172276	123578	74612	41896	682769
6308080	547521	474987	739543	613535	191960	132760	105787	102338	101285	51693	36013	594499
9608368	12	1624	44063	4009	8227	15135	28346	66887	97590	24692	21355	79693
9606958	12	1682	44324	3841	8604	15151	28395	67877	96904	24742	21471	80040
9606910	17	1524	44304	3959	8923	15423	28144	67296	97193	24980	21523	79805
9605025	20	1629	44581	4281	8753	15610	28371	67537	97424	24893	21480	80400
9602606	14	1704	44908	4341	9170	16518	29090	67494	96862	25068	21673	80553
9611669	16	1357	43606	3650	8298	14648	27668	65681	99093	24119	21106	79090
9601435	17	1683	45199	4407	9310	16333	28781	68674	96520	25013	21626	81003
9605021	18	1630	44602	4180	9056	15672	28312	68334	96800	24718	21541	80116
9602639	19	1587	44969	4200	9066	16236	29315	68243	96132	25306	21703	80586
9600400	11	1789	45273	4548	9268	16608	29453	68425	96311	25323	21745	80847
7005453	533427	944157	141871	98655	155830	156539	139891	163472	289052	144071	94490	133092
2858910	1395244	2444127	301273	252560	390539	379590	315728	315992	605093	336283	205561	199111
2370607	1197856	2210176	608965	924683	1500789	251822	245966	187313	180425	101428	65564	154408
